X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5251738,34.59816206,公園南矢田四丁目,こうえんみなみやた４ちょうめ,公園南矢田四丁目（こうえんみなみやた４ちょうめ）,大阪市東住吉区公園南矢田４丁目２２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91739
135.5248153,34.59727158,公園南矢田四丁目,こうえんみなみやた４ちょうめ,公園南矢田四丁目（こうえんみなみやた４ちょうめ）,大阪市東住吉区公園南矢田４丁目２２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91740
135.538251,34.63941531,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全１丁目１４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91741
135.5373069,34.63774492,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全１丁目１６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91742
135.5370249,34.63644086,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全２丁目１２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91743
135.5360871,34.63830008,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全２丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91744
135.5391,34.63623433,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全６丁目６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91745
135.5383972,34.63598878,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全３丁目７番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91746
135.5383587,34.63384861,育和小学校前,いくわしょうがっこうまえ,育和小学校前（いくわしょうがっこうまえ）,大阪市東住吉区杭全４丁目１２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91747
135.5385439,34.63366247,育和小学校前,いくわしょうがっこうまえ,育和小学校前（いくわしょうがっこうまえ）,大阪市東住吉区杭全６丁目１２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91748
135.5391779,34.63647183,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全６丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91749
135.5379681,34.63638247,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全３丁目６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91750
135.5385967,34.63587789,杭全,くまた,杭全（くまた）,大阪市東住吉区杭全６丁目７番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91751
135.5430294,34.63384017,育和公園前,いくわこうえんまえ,育和公園前（いくわこうえんまえ）,大阪市東住吉区杭全８丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91752
135.5429447,34.63361667,育和公園前,いくわこうえんまえ,育和公園前（いくわこうえんまえ）,大阪市東住吉区杭全８丁目３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91753
135.5382939,34.63100722,今川二丁目,いまがわ２ちょうめ,今川二丁目（いまがわ２ちょうめ）,大阪市東住吉区今川１丁目６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91755
135.5384725,34.63092533,今川二丁目,いまがわ２ちょうめ,今川二丁目（いまがわ２ちょうめ）,大阪市東住吉区今川２丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91756
135.5382986,34.62673056,白鷺公園前,しらさぎこうえんまえ,白鷺公園前（しらさぎこうえんまえ）,大阪市東住吉区今川４丁目１９番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91757
135.5384895,34.62789311,白鷺公園前,しらさぎこうえんまえ,白鷺公園前（しらさぎこうえんまえ）,大阪市東住吉区今川５丁目６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91759
135.5385167,34.62430442,今川八丁目,いまがわ８ちょうめ,今川八丁目（いまがわ８ちょうめ）,大阪市東住吉区今川８丁目８番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91760
135.5385507,34.64073564,今林東部市場前,いまばやしとうぶしじょうまえ,今林東部市場前（いまばやしとうぶしじょうまえ）,大阪市東住吉区今林１丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91761
135.5387478,34.64038608,今林東部市場前,いまばやしとうぶしじょうまえ,今林東部市場前（いまばやしとうぶしじょうまえ）,大阪市東住吉区今林１丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91762
135.520496,34.6211805,山坂三丁目,やまさか３ちょうめ,山坂三丁目（やまさか３ちょうめ）,大阪市東住吉区山坂３丁目１０番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91763
135.5203988,34.621042,山坂三丁目,やまさか３ちょうめ,山坂三丁目（やまさか３ちょうめ）,大阪市東住吉区山坂４丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91765
135.542301,34.60916572,喜連西住道矢田,きれにしすんじやた,喜連西住道矢田（きれにしすんじやた）,大阪市東住吉区住道矢田５丁目１３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91768
135.5393006,34.60555172,住道矢田北口,すんじやたきたぐち,住道矢田北口（すんじやたきたぐち）,大阪市東住吉区住道矢田７丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91769
135.5399827,34.60225694,住道矢田,すんじやた,住道矢田（すんじやた）,大阪市東住吉区住道矢田８丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91770
135.5400198,34.60226178,住道矢田（おりば）,すんじやた,住道矢田（おりば）（すんじやた）,大阪市東住吉区住道矢田８丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91771
135.5353353,34.60922522,照ケ丘矢田,てるがおかやた,照ケ丘矢田（てるがおかやた）,大阪市東住吉区照カ丘矢田１丁目２３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91773
135.537866,34.60920578,湯里六丁目,ゆざと６ちょうめ,湯里六丁目（ゆざと６ちょうめ）,大阪市東住吉区照ヶ丘矢田２丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91774
135.5391097,34.60592753,住道矢田北口,すんじやたきたぐち,住道矢田北口（すんじやたきたぐち）,大阪市東住吉区照カ丘矢田２丁目２０番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91775
135.5385376,34.60892233,湯里六丁目,ゆざと６ちょうめ,湯里六丁目（ゆざと６ちょうめ）,大阪市東住吉区照ヶ丘矢田２丁目２３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91776
135.5331638,34.62137981,地下鉄駒川中野,ちかてつこまがわなかの,地下鉄駒川中野（ちかてつこまがわなかの）,大阪市東住吉区針中野１丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91778
135.5343322,34.62104419,地下鉄駒川中野,ちかてつこまがわなかの,地下鉄駒川中野（ちかてつこまがわなかの）,大阪市東住吉区針中野１丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91779
135.5352906,34.62115247,針中野一丁目,はりなかの１ちょうめ,針中野一丁目（はりなかの１ちょうめ）,大阪市東住吉区針中野２丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91780
135.538373,34.61692506,湯里二丁目,ゆざと２ちょうめ,湯里二丁目（ゆざと２ちょうめ）,大阪市東住吉区針中野４丁目１２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91781
135.5269036,34.61573647,長居公園北口,ながいこうえんきたぐち,長居公園北口（ながいこうえんきたぐち）,大阪市東住吉区鷹合１丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91785
135.5269555,34.61344981,長居公園東口,ながいこうえんひがしぐち,長居公園東口（ながいこうえんひがしぐち）,大阪市東住吉区鷹合１丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91786
135.5270301,34.61008436,鷹合団地前,たかあいだんちまえ,鷹合団地前（たかあいだんちまえ）,大阪市東住吉区鷹合３丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91790
135.5270008,34.61120481,鷹合団地北,たかあいだんちきた,鷹合団地北（たかあいだんちきた）,大阪市東住吉区鷹合3丁目2番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91791
135.5314747,34.60940739,鷹合四丁目,たかあい４ちょうめ,鷹合四丁目（たかあい４ちょうめ）,大阪市東住吉区鷹合４丁目１２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91792
135.5383144,34.62376431,今川八丁目,いまがわ８ちょうめ,今川八丁目（いまがわ８ちょうめ）,大阪市東住吉区中野１丁目５番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91793
135.5383429,34.62007147,中野中学校前,なかのちゅうがっこうまえ,中野中学校前（なかのちゅうがっこうまえ）,大阪市東住吉区中野３丁目７番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91794
135.5395988,34.62108253,中野中学校前,なかのちゅうがっこうまえ,中野中学校前（なかのちゅうがっこうまえ）,大阪市東住吉区中野４丁目３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91795
135.5396,34.62093086,中野中学校前,なかのちゅうがっこうまえ,中野中学校前（なかのちゅうがっこうまえ）,大阪市東住吉区中野４丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91796
135.5385516,34.62039781,中野中学校前,なかのちゅうがっこうまえ,中野中学校前（なかのちゅうがっこうまえ）,大阪市東住吉区中野４丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91797
135.5267918,34.61322606,長居公園東口,ながいこうえんひがしぐち,長居公園東口（ながいこうえんひがしぐち）,大阪市東住吉区長居公園１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91798
135.5268739,34.60974883,鷹合団地前,たかあいだんちまえ,鷹合団地前（たかあいだんちまえ）,大阪市東住吉区長居公園１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91799
135.5222205,34.60941219,長居東,ながいひがし,長居東（ながいひがし）,大阪市東住吉区長居公園１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91800
135.5258542,34.60941031,長居公園南口,ながいこうえんみなみぐち,長居公園南口（ながいこうえんみなみぐち）,大阪市東住吉区長居公園１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91801
135.5182842,34.60941647,長居東二丁目,ながいひがし２ちょうめ,長居東二丁目（ながいひがし２ちょうめ）,大阪市東住吉区長居公園１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91802
135.5268463,34.61088131,鷹合団地北,たかあいだんちきた,鷹合団地北（たかあいだんちきた）,大阪市東住吉区長居公園1番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91803
135.5216211,34.60924494,長居東,ながいひがし,長居東（ながいひがし）,大阪市住吉区長居東１丁目７番先,住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91804
135.5197139,34.6092295,長居東二丁目,ながいひがし２ちょうめ,長居東二丁目（ながいひがし２ちょうめ）,大阪市住吉区長居東２丁目１番先,住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91805
135.5254132,34.62127686,東住吉区役所前,ひがしすみよしくやくしょまえ,東住吉区役所前（ひがしすみよしくやくしょまえ）,大阪市東住吉区南田辺１丁目９番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91809
135.5255637,34.62113383,東住吉区役所前,ひがしすみよしくやくしょまえ,東住吉区役所前（ひがしすみよしくやくしょまえ）,大阪市東住吉区南田辺３丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91810
135.5267475,34.61781119,東田辺三丁目,ひがしたなべ３ちょうめ,東田辺三丁目（ひがしたなべ３ちょうめ）,大阪市東住吉区東田辺３丁目１３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91813
135.5384034,34.61289094,湯里五丁目,ゆざと５ちょうめ,湯里五丁目（ゆざと５ちょうめ）,大阪市東住吉区湯里２丁目２１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91816
135.5385839,34.61627078,湯里二丁目,ゆざと２ちょうめ,湯里二丁目（ゆざと２ちょうめ）,大阪市東住吉区湯里３丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91818
135.5384263,34.61024414,湯里六丁目,ゆざと６ちょうめ,湯里六丁目（ゆざと６ちょうめ）,大阪市東住吉区湯里５丁目１９番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91819
135.5362772,34.60939508,照ケ丘矢田,てるがおかやた,照ケ丘矢田（てるがおかやた）,大阪市東住吉区湯里５丁目８番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91820
135.5386156,34.61214144,湯里五丁目,ゆざと５ちょうめ,湯里五丁目（ゆざと５ちょうめ）,大阪市東住吉区湯里６丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91821
135.5386284,34.61011047,湯里六丁目,ゆざと６ちょうめ,湯里六丁目（ゆざと６ちょうめ）,大阪市東住吉区湯里６丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91822
135.5397722,34.60938683,湯里六丁目,ゆざと６ちょうめ,湯里六丁目（ゆざと６ちょうめ）,大阪市東住吉区湯里６丁目６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91823
135.5236654,34.62114389,南田辺,みなみたなべ,南田辺（みなみたなべ）,大阪市東住吉区南田辺１丁目１０番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91824
135.5238418,34.62100189,南田辺,みなみたなべ,南田辺（みなみたなべ）,大阪市東住吉区南田辺３丁目２番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91827
135.5267163,34.61571431,長居公園北口,ながいこうえんきたぐち,長居公園北口（ながいこうえんきたぐち）,大阪市東住吉区南田辺５丁目２９番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91829
135.5264691,34.61847444,東田辺三丁目,ひがしたなべ３ちょうめ,東田辺三丁目（ひがしたなべ３ちょうめ）,大阪市東住吉区南田辺５丁目６番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91830
135.5266886,34.63726567,北田辺二丁目,きたたなべ２ちょうめ,北田辺二丁目（きたたなべ２ちょうめ）,大阪市東住吉区北田辺２丁目３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91831
135.5271049,34.60756383,矢田一丁目公園南,やた１ちょうめこうえんみなみ,矢田一丁目公園南（やた１ちょうめこうえんみなみ）,大阪市東住吉区矢田１丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91839
135.5270157,34.60271803,矢田南中学校前,やたみなみちゅうがっこうまえ,矢田南中学校前（やたみなみちゅうがっこうまえ）,大阪市東住吉区公園南矢田２丁目１９番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91842
135.5304512,34.60923842,鷹合四丁目,たかあい４ちょうめ,鷹合四丁目（たかあい４ちょうめ）,大阪市東住吉区矢田２丁目１番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91843
135.5272098,34.60289597,矢田南中学校前,やたみなみちゅうがっこうまえ,矢田南中学校前（やたみなみちゅうがっこうまえ）,大阪市東住吉区矢田３丁目４番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91845
135.5273243,34.60038333,矢田行基大橋,やたぎょうぎおおはし,矢田行基大橋（やたぎょうぎおおはし）,大阪市東住吉区矢田５丁目３番先,東住吉区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91846
135.5338445,34.64064186,百済,くだら,百済（くだら）,大阪市生野区林寺４丁目１６番先,生野区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91850
135.5373957,34.67340617,中道,なかみち,中道（なかみち）,大阪市東成区玉津１丁目２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91851
135.5568938,34.66894117,地下鉄新深江,ちかてつしんふかえ,地下鉄新深江（ちかてつしんふかえ）,大阪市東成区深江南１丁目１２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91855
135.5569411,34.67332408,深江,ふかえ,深江（ふかえ）,大阪市東成区深江南１丁目２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91856
135.5572664,34.67266483,深江,ふかえ,深江（ふかえ）,大阪市東成区深江南１丁目２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91857
135.5570766,34.66868372,地下鉄新深江,ちかてつしんふかえ,地下鉄新深江（ちかてつしんふかえ）,大阪市東成区深江南２丁目１８番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91858
135.5574058,34.672022,深江,ふかえ,深江（ふかえ）,大阪市東成区深江南２丁目６番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91859
135.5589272,34.66818297,南深江,みなみふかえ,南深江（みなみふかえ）,大阪市東成区深江南２丁目２０番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91860
135.5598655,34.66845844,南深江,みなみふかえ,南深江（みなみふかえ）,大阪市東成区深江南３丁目１８番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91861
135.5615329,34.66908975,高井田,たかいだ,高井田（たかいだ）,大阪市東成区深江南３丁目２０番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91862
135.5616432,34.66894158,高井田,たかいだ,高井田（たかいだ）,大阪市東成区深江南３丁目２２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91863
135.5573718,34.67371753,深江,ふかえ,深江（ふかえ）,大阪市東成区深江北１丁目１７番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91864
135.5578058,34.67819744,地下鉄深江橋,ちかてつふかえばし,地下鉄深江橋（ちかてつふかえばし）,大阪市東成区深江北１丁目７番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91865
135.5577835,34.67590022,北深江,きたふかえ,北深江（きたふかえ）,大阪市東成区深江北１丁目８番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91866
135.5580258,34.67828169,地下鉄深江橋,ちかてつふかえばし,地下鉄深江橋（ちかてつふかえばし）,大阪市東成区深江北２丁目１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91867
135.5576203,34.67628686,北深江,きたふかえ,北深江（きたふかえ）,大阪市東成区深江北２丁目９番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91868
135.5535772,34.67363706,神路,かみじ,神路（かみじ）,大阪市東成区神路２丁目８番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91869
135.5541647,34.67351553,神路,かみじ,神路（かみじ）,大阪市東成区神路３丁目２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91870
135.5581908,34.67969797,地下鉄深江橋,ちかてつふかえばし,地下鉄深江橋（ちかてつふかえばし）,大阪市城東区諏訪４丁目３番先,城東区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91871
135.5440515,34.67437325,東中本三丁目,ひがしなかもと３ちょうめ,東中本三丁目（ひがしなかもと３ちょうめ）,大阪市東成区大今里１丁目１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91872
135.5497106,34.67417639,東今里三丁目,ひがしいまざと３ちょうめ,東今里三丁目（ひがしいまざと３ちょうめ）,大阪市東成区大今里２丁目６番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91873
135.5427008,34.66818397,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里西３丁目５番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91874
135.5435516,34.67410706,東中本三丁目,ひがしなかもと３ちょうめ,東中本三丁目（ひがしなかもと３ちょうめ）,大阪市東成区大今里西１丁目１１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91875
135.5401433,34.67403458,中本四丁目,なかもと４ちょうめ,中本四丁目（なかもと４ちょうめ）,大阪市東成区大今里西１丁目２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91876
135.5420837,34.66958153,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里西２丁目１８番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91877
135.5429556,34.66982828,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里西１丁目３０番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91878
135.5429841,34.66832567,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里南１丁目１番,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91880
135.542372,34.66571461,猪飼野橋,いかいのばし,猪飼野橋（いかいのばし）,大阪市東成区大今里西３丁目１８番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91881
135.5432744,34.67065944,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里３丁目１４番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91883
135.5429647,34.66818008,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里南１丁目１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91884
135.5426826,34.66802519,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里西３丁目５番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91885
135.542336,34.66963989,地下鉄今里,ちかてついまざと,地下鉄今里（ちかてついまざと）,大阪市東成区大今里西１丁目３０番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91886
135.5360355,34.67445469,中道,なかみち,中道（なかみち）,大阪市東成区中道３丁目１４番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91887
135.5336826,34.67457336,玉造,たまつくり,玉造（たまつくり）,大阪市東成区中道３丁目１７番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91888
135.5445194,34.68111322,地下鉄緑橋,ちかてつみどりばし,地下鉄緑橋（ちかてつみどりばし）,大阪市東成区中本１丁目１１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91889
135.5401664,34.67415228,中本四丁目,なかもと４ちょうめ,中本四丁目（なかもと４ちょうめ）,大阪市東成区中本４丁目１３番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91892
135.5431663,34.67444147,東中本三丁目,ひがしなかもと３ちょうめ,東中本三丁目（ひがしなかもと３ちょうめ）,大阪市東成区中本５丁目２７番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91893
135.5493794,34.67424997,東今里三丁目,ひがしいまざと３ちょうめ,東今里三丁目（ひがしいまざと３ちょうめ）,大阪市東成区東今里３丁目２２番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91894
135.5309605,34.66617231,鶴橋駅前,つるはしえきまえ,鶴橋駅前（つるはしえきまえ）,大阪市東成区東小橋３丁目１４番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91895
135.533247,34.66616997,東小橋,ひがしおばせ,東小橋（ひがしおばせ）,大阪市東成区東小橋３丁目１９番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91896
135.5284699,34.66586089,鶴橋駅前,つるはしえきまえ,鶴橋駅前（つるはしえきまえ）,大阪市天王寺区味原町１６番先,天王寺区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91897
135.5445908,34.68016894,地下鉄緑橋,ちかてつみどりばし,地下鉄緑橋（ちかてつみどりばし）,大阪市東成区東中本２丁目１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91898
135.5437645,34.67420336,東中本三丁目,ひがしなかもと３ちょうめ,東中本三丁目（ひがしなかもと３ちょうめ）,大阪市東成区大今里１丁目１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91899
135.5441645,34.67703306,東中本二丁目,ひがしなかもと２ちょうめ,東中本二丁目（ひがしなかもと２ちょうめ）,大阪市東成区東中本３丁目１番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91900
135.5440061,34.67736008,東中本二丁目,ひがしなかもと２ちょうめ,東中本二丁目（ひがしなかもと２ちょうめ）,大阪市東成区中本５丁目２３番先,東成区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91901
135.563368,34.66494961,布施駅前（おりば）,ふせえきまえ,布施駅前（おりば）（ふせえきまえ）,東大阪市足代２丁目２番先,大阪市以外,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91902
135.5635442,34.66506961,布施駅前,ふせえきまえ,布施駅前（ふせえきまえ）,東大阪市足代２丁目２番先,大阪市以外,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91903
135.5446453,34.76138311,北江口,きたえぐち,北江口（きたえぐち）,大阪市東淀川区井高野１丁目２８番先,東淀川区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91905
135.546974,34.76117344,北江口住宅前,きたえぐちじゅうたくまえ,北江口住宅前（きたえぐちじゅうたくまえ）,大阪市東淀川区井高野１丁目３４番先,東淀川区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91906
135.5448307,34.76326408,井高野小学校前,いたかのしょうがっこうまえ,井高野小学校前（いたかのしょうがっこうまえ）,大阪市東淀川区井高野１丁目２７番先,東淀川区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91907
135.5451431,34.76358044,井高野小学校前,いたかのしょうがっこうまえ,井高野小学校前（いたかのしょうがっこうまえ）,大阪市東淀川区井高野３丁目６番先,東淀川区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91908
135.5466166,34.76627536,井高野車庫前,いたかのしゃこまえ,井高野車庫前（いたかのしゃこまえ）,大阪市東淀川区井高野４丁目３番先,東淀川区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,91909
